month_credit_duration,credit_amount,pct_fee_income,years_of_residence,age,num_existing_credits,num_dependents,log_credit_amount,monthly_payment,status_checking_account_low,status_checking_account_mid,credit_history_good,credit_history_warning,purpose_durable-goods,purpose_education,purpose_others,savings_type_low,savings_type_mid,years_of_employment_md,years_of_employment_sr,status_sex_male,debtors_guarantor,debtors_none,property_low,property_mid,other_installments_none,other_installments_stores,housing_own,housing_rent,job_yes,telephone_yes,foreign_worker_yes,fx_credit_duration_less 1 year,fx_credit_duration_more 3 years,fx_credit_amount_less 3.5k,fx_credit_amount_more 7k,fx_age_early adult,fx_age_late adult,target
-1.3484649217817342,-0.18484740323183488,-0.8701833340815202,0.1405047057619635,0.7667724740817943,-0.7049259983890862,2.3348689263480744,0.15555738025351537,2.348014004748422,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,1
-0.9714564862517882,-0.370575873047079,-1.7645135849361147,0.1405047057619635,1.1261268848992727,1.0270789116578085,2.3348689263480744,-0.07106241935063229,0.52391771661274,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
-0.7829522684868152,-0.570485580705359,0.024146916773074168,1.0469866784197936,0.7667724740817943,-0.7049259983890862,-0.4282895663715403,-0.36626797854325027,-0.09597249924172313,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1
-0.9714564862517882,-0.4492588701116652,-0.8701833340815202,-1.6724592395536968,-0.8503223745968586,1.0270789116578085,-0.4282895663715403,-0.17974500179459202,0.3793793743710306,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1
-1.3484649217817342,-0.7671930733668244,-1.7645135849361147,-0.7659772668958666,0.048063652446837433,-0.7049259983890862,-0.4282895663715403,-0.7367688684405552,0.5650943373676456,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,1
-1.3484649217817342,-1.2008644757925668,0.9184771676276685,1.0469866784197936,0.31757946055994624,-0.7049259983890862,-0.4282895663715403,-2.3290587539226344,-0.76264159717829,1,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1
-0.7829522684868152,-1.2086412836419735,0.024146916773074168,0.1405047057619635,0.5870952686730551,1.0270789116578085,-0.4282895663715403,-2.38437630582057,-1.0728668181718815,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1
-1.2542128128992476,-0.2909779574119744,0.024146916773074168,-0.7659772668958666,-0.13161355296190178,-0.7049259983890862,-0.4282895663715403,0.030710363708183967,1.5398878083001046,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1
2.0446109979877796,1.731449542719046,0.024146916773074168,1.0469866784197936,2.4737059254648166,1.0270789116578085,-0.4282895663715403,1.4470960932577395,0.008469658358183097,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0
-0.21743961519189622,-0.5206225186121038,0.024146916773074168,0.1405047057619635,0.048063652446837433,-0.7049259983890862,-0.4282895663715403,-0.28643092872657416,-0.4661886019473938,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,1
0.34807303810302276,0.4432441954290769,-0.8701833340815202,-0.7659772668958666,-0.760483771892489,-0.7049259983890862,-0.4282895663715403,0.724333377264803,0.048285729933626335,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1
-0.21743961519189622,1.2877140360176007,-0.8701833340815202,-0.7659772668958666,-0.4909679637793802,1.0270789116578085,-0.4282895663715403,1.2387635501145982,1.379289650253761,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1
-0.7829522684868152,-0.8175135947453389,0.9184771676276685,1.0469866784197936,1.934674309238599,-0.7049259983890862,-0.4282895663715403,-0.8503013249076193,-0.474125138827591,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
-0.7829522684868152,-0.7214471448409022,0.9184771676276685,-1.6724592395536968,-0.22145215566627138,-0.7049259983890862,-0.4282895663715403,-0.6411787012197564,-0.3270657789886424,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,1
2.0446109979877796,0.775359636527272,0.9184771676276685,-0.7659772668958666,-0.9401609773012282,1.0270789116578085,-0.4282895663715403,0.9503348715834645,-0.4096991335648135,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0
2.0446109979877796,1.3993341016208507,-1.7645135849361147,0.1405047057619635,-0.40112936107501057,-0.7049259983890862,-0.4282895663715403,1.2942446880403744,-0.1367889746255946,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1
-0.21743961519189622,-0.4350776322686293,0.9184771676276685,-0.7659772668958666,0.13790225515120702,-0.7049259983890862,-0.4282895663715403,-0.15950505996206368,-0.37888669626522425,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0
-0.9714564862517882,-0.8353545068704485,-0.8701833340815202,-0.7659772668958666,0.13790225515120702,-0.7049259983890862,-0.4282895663715403,-0.8929402381916544,-0.3298669096522414,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,1,1,1,0,1,0,1,0,1
-1.0657085951342746,-1.1862257786642718,0.9184771676276685,0.1405047057619635,-1.0299995800055979,-0.7049259983890862,-0.4282895663715403,-2.230661050277247,-0.931643147215431,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1
0.9135856913979418,-0.3284896188032306,0.9184771676276685,-0.7659772668958666,-0.4909679637793802,-0.7049259983890862,-0.4282895663715403,-0.01630536263822589,-0.70577864470723,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1
-0.7829522684868152,-0.8660042789828164,0.024146916773074168,-1.6724592395536968,-0.8503223745968586,-0.7049259983890862,-0.4282895663715403,-0.9694612074352936,-0.548355101412965,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1
-0.21743961519189622,1.4423352744352176,-0.8701833340815202,1.0469866784197936,0.7667724740817943,-0.7049259983890862,2.3348689263480744,1.3150295127302094,1.5370866776365057,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1
0.9135856913979418,1.4345584665858109,-1.7645135849361147,1.0469866784197936,-1.0299995800055979,1.0270789116578085,-0.4282895663715403,1.311293980366813,0.3737771130438324,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1
2.0446109979877796,1.414430258034405,0.9184771676276685,1.0469866784197936,2.024512911942969,1.0270789116578085,-0.4282895663715403,1.3015776837897044,-0.1301863094899684,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
-0.8772043773693017,-0.7585013469468992,0.9184771676276685,1.0469866784197936,-0.041774950257532174,1.0270789116578085,-0.4282895663715403,-0.7180828307491038,-0.295107424599399,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1
1.4790983446928607,-0.3440432345020441,0.9184771676276685,1.0469866784197936,0.31757946055994624,-0.7049259983890862,-0.4282895663715403,-0.036286050720460095,-0.8226324788903691,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1
-1.3484649217817342,-0.7772571776425273,-1.7645135849361147,-0.7659772668958666,-1.1198381827099675,-0.7049259983890862,-0.4282895663715403,-0.7587306460446995,0.5342819000680564,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0,1
-0.8772043773693017,1.9107735825406607,-1.7645135849361147,1.0469866784197936,0.31757946055994624,1.0270789116578085,-0.4282895663715403,1.5230076126594707,4.1625100541552245,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1
-0.7829522684868152,-0.4474290329706283,0.9184771676276685,-0.7659772668958666,-0.6706451691881193,-0.7049259983890862,-0.4282895663715403,-0.17711642821293325,0.09240353788531092,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1
0.34807303810302276,-0.3284896188032306,0.9184771676276685,-0.7659772668958666,-0.5808065664837497,-0.7049259983890862,-0.4282895663715403,-0.01630536263822589,-0.5424026987528171,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1
0.6308293647504822,1.3330025052582637,-1.7645135849361147,-0.7659772668958666,-0.4909679637793802,1.0270789116578085,-0.4282895663715403,1.2615475632734041,0.4972447279604693,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1
-0.7829522684868152,-0.8184285133158573,0.024146916773074168,-0.7659772668958666,-0.9401609773012282,-0.7049259983890862,-0.4282895663715403,-0.8524557568324657,-0.47552570415939044,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1
-0.21743961519189622,0.14955533429265636,-0.8701833340815202,-1.6724592395536968,-0.40112936107501057,-0.7049259983890862,-0.4282895663715403,0.4874818200554578,0.21775413508136698,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1
1.4790983446928607,-0.3778952216112266,0.9184771676276685,1.0469866784197936,1.934674309238599,1.0270789116578085,-0.4282895663715403,-0.08081430126811305,-0.839906117982563,0,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0
-1.3484649217817342,-1.0375515109550246,-1.7645135849361147,-0.7659772668958666,-0.8503223745968586,-0.7049259983890862,2.3348689263480744,-1.5017161234898315,-0.26263977372586494,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1
-0.7829522684868152,1.5631045257436522,-0.8701833340815202,-1.6724592395536968,1.4854812957167511,-0.7049259983890862,-0.4282895663715403,1.3717621284015689,3.1701458545147347,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0
1.4790983446928607,2.209951955100192,-0.8701833340815202,-0.7659772668958666,-0.40112936107501057,1.0270789116578085,-0.4282895663715403,1.6409328913150103,0.48059356234907524,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1
-0.21743961519189622,-0.49866447291966115,0.024146916773074168,-0.7659772668958666,-1.1198381827099675,-0.7049259983890862,-0.4282895663715403,-0.25270534843395487,-0.4437795566386016,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1
1.4790983446928607,1.453771756566698,0.9184771676276685,1.0469866784197936,-1.1198381827099675,1.0270789116578085,-0.4282895663715403,1.3205043922112212,0.09473781343831005,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0
-1.0657085951342746,-0.7594162655174177,-0.8701833340815202,-1.6724592395536968,-0.760483771892489,-0.7049259983890862,-0.4282895663715403,-0.7200377495234394,-0.06049151083613573,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,1
-0.5001959418393557,-0.6926272098695713,0.9184771676276685,1.0469866784197936,1.305804090308012,1.0270789116578085,-0.4282895663715403,-0.5842299138923549,-0.4982148625345425,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,1
1.4790983446928607,-0.5023241472017349,0.9184771676276685,1.0469866784197936,2.2940287200560774,-0.7049259983890862,-0.4282895663715403,-0.2582685867858224,-0.9033984130241408,0,1,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0
2.0446109979877796,2.209951955100192,-0.8701833340815202,-0.7659772668958666,-0.9401609773012282,-0.7049259983890862,-0.4282895663715403,1.6409328913150103,0.21775413508136698,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,1,1,0,1,0,1,1,0,0
0.34807303810302276,0.05943585509658964,0.9184771676276685,1.0469866784197936,-0.8503223745968586,-0.7049259983890862,-0.4282895663715403,0.4056906328264453,-0.245482848411321,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1
0.6308293647504822,0.9784715591823666,0.9184771676276685,1.0469866784197936,1.1261268848992727,4.491088731751598,2.3348689263480744,1.072080378618653,0.25603625415055375,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1
-0.7829522684868152,-0.4025980230152245,-0.8701833340815202,-0.7659772668958666,-0.5808065664837497,-0.7049259983890862,-0.4282895663715403,-0.11425228789693906,0.16103123914348683,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1
-0.7829522684868152,-0.9350806310569589,0.9184771676276685,-1.6724592395536968,-1.209676785414337,-0.7049259983890862,-0.4282895663715403,-1.1595262239257271,-0.654097783963828,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1
1.4790983446928607,-0.5636236914264706,0.9184771676276685,1.0469866784197936,0.13790225515120702,-0.7049259983890862,-0.4282895663715403,-0.3549994947046538,-0.9346777054343299,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0
1.4790983446928607,-0.300584602402418,0.9184771676276685,1.0469866784197936,-0.9401609773012282,-0.7049259983890862,-0.4282895663715403,0.01882352265935022,-0.8004568611368769,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1
1.4790983446928607,2.209951955100192,-1.7645135849361147,-0.7659772668958666,-0.4909679637793802,-0.7049259983890862,-0.4282895663715403,1.6409328913150103,0.48059356234907524,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1
-1.2542128128992476,-1.0617968530737634,0.9184771676276685,-0.7659772668958666,0.9464496794905335,1.0270789116578085,-0.4282895663715403,-1.5970221272704443,-0.4829286923417593,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,1
-1.1599607040167612,-0.8632595232712611,0.024146916773074168,1.0469866784197936,1.3956426930123815,1.0270789116578085,2.3348689263480744,-0.9624305514060099,-0.13658889386390902,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1
2.0446109979877796,1.3279704531204122,-0.8701833340815202,-1.6724592395536968,0.49725666596868545,1.0270789116578085,-0.4282895663715403,1.2590347519542884,-0.16800157344855518,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
1.4790983446928607,-0.4913451243555136,0.9184771676276685,1.0469866784197936,0.40741806326431584,-0.7049259983890862,-0.4282895663715403,-0.24164660181686728,-0.8977961516969428,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0
-0.7829522684868152,-0.6976592620074227,0.9184771676276685,1.0469866784197936,2.653383130873556,1.0270789116578085,-0.4282895663715403,-0.5940032724061022,-0.2906510803618551,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1
2.0446109979877796,0.41808393473981964,0.9184771676276685,0.1405047057619635,-0.13161355296190178,-0.7049259983890862,-0.4282895663715403,0.7055805985399346,-0.5659622084413017,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0
-0.8772043773693017,0.7867961186587525,-0.8701833340815202,1.0469866784197936,1.3956426930123815,-0.7049259983890862,-0.4282895663715403,0.9574869034304418,2.285497861301735,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1
2.0446109979877796,2.209951955100192,-0.8701833340815202,-0.7659772668958666,0.31757946055994624,-0.7049259983890862,2.3348689263480744,1.6409328913150103,0.21775413508136698,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1
0.9135856913979418,0.3572418498003431,-0.8701833340815202,-1.6724592395536968,-1.209676785414337,-0.7049259983890862,-0.4282895663715403,0.65913606710028,-0.2858891582337368,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1
0.34807303810302276,1.3229384009825607,-1.7645135849361147,-1.6724592395536968,0.7667724740817943,1.0270789116578085,-0.4282895663715403,1.256517294708581,0.7216075131962408,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0
-0.5001959418393557,-0.8408440182935591,0.9184771676276685,0.1405047057619635,1.036288282194903,-0.7049259983890862,-0.4282895663715403,-0.9063331398665966,-0.6797281295357591,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1
-0.21743961519189622,-0.6784459720265353,0.024146916773074168,1.0469866784197936,-1.0299995800055979,-0.7049259983890862,-0.4282895663715403,-0.5570583514825717,-0.6272536151043374,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1
0.34807303810302276,-0.5929010856830609,0.9184771676276685,1.0469866784197936,2.024512911942969,-0.7049259983890862,-0.4282895663715403,-0.40374208429260955,-0.7447843891978463,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,1
-0.9714564862517882,-0.3367238859378966,0.024146916773074168,1.0469866784197936,1.4854812957167511,-0.7049259983890862,-0.4282895663715403,-0.0268468400065388,0.5861028173446382,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1
-0.7829522684868152,-0.749809620526974,0.9184771676276685,-0.7659772668958666,-0.5808065664837497,1.0270789116578085,-0.4282895663715403,-0.699649764653874,-0.37048330427442716,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,1
-0.21743961519189622,-0.803332356902303,0.9184771676276685,-1.6724592395536968,-0.760483771892489,1.0270789116578085,-0.4282895663715403,-0.8173363243616237,-0.7547050602980928,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1
1.4790983446928607,2.209951955100192,-1.7645135849361147,1.0469866784197936,1.036288282194903,-0.7049259983890862,2.3348689263480744,1.6409328913150103,0.48059356234907524,0,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0
-0.21743961519189622,-0.36691619876500525,0.9184771676276685,0.1405047057619635,-0.4909679637793802,-0.7049259983890862,2.3348689263480744,-0.06621254532752675,-0.3093252847858486,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1
-0.7829522684868152,-0.8888772432457774,0.9184771676276685,0.1405047057619635,-0.6706451691881193,1.0270789116578085,-0.4282895663715403,-1.029506240285665,-0.5833692347079528,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
-0.7829522684868152,-1.1130322930227963,0.9184771676276685,1.0469866784197936,1.8448357065342296,-0.7049259983890862,-0.4282895663715403,-1.8234674699346265,-0.9265077409988327,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
-0.7829522684868152,-0.7511819983827517,0.9184771676276685,0.1405047057619635,1.6651585011254904,-0.7049259983890862,-0.4282895663715403,-0.702543709829203,-0.37258415227212643,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
